date,SNP,ford,google,vestas,aapl
2017-10-02,4906.919921875,10.4472341537475,967.469970703125,28.5783863067626,149.203720092773
2017-10-03,4917.72998046875,10.6632652282714,972.080017089843,28.0659885406494,149.853637695312
2017-10-04,4924.18994140625,10.6287012100219,966.780029296875,28.7717475891113,148.883590698242
2017-10-05,4952.85009765625,10.5854940414428,985.190002441406,29.0037765502929,150.736404418945
2017-10-06,4949.08984375,10.6373424530029,993.640014648437,28.5493850708007,150.649063110351
2017-10-09,4940.16015625,10.6632652282714,992.309997558593,28.6073932647705,151.172897338867
2017-10-10,4951.77001953125,10.7064714431762,987.799987792968,29.3904933929443,151.231124877929
2017-10-11,4960.7900390625,10.6978302001953,1005.65002441406,29.4775047302246,151.86164855957
2017-10-12,4952.85009765625,10.4731588363647,1005.65002441406,29.4871730804443,151.328140258789
2017-10-13,4957.27001953125,10.412670135498,1007.86999511718,29.3131504058837,152.288497924804
2017-10-16,4966.0498046875,10.4731588363647,1009.34997558593,28.249677658081,155.091934204101
2017-10-17,4969.3798828125,10.6027774810791,1011.0,27.9596405029296,155.664260864257
2017-10-18,4973.27978515625,10.5336456298828,1012.73999023437,27.9209671020507,154.975524902343
2017-10-19,4975.31982421875,10.5682106018066,1001.84002685546,27.4665756225585,151.308715820312
2017-10-20,5001.10986328125,10.585708618164,1005.07000732421,27.4955806732177,151.57063293457
2017-10-23,4981.3701171875,10.533218383789,985.539978027343,27.1862087249755,151.493026733398
2017-10-24,4989.56005859375,10.6644439697265,988.489990234375,27.3022212982177,152.395187377929
2017-10-25,4966.2900390625,10.533218383789,991.460021972656,27.6115951538085,151.725845336914
2017-10-26,4972.60009765625,10.7344341278076,991.419982910156,28.0273170471191,152.695907592773
2017-10-27,5012.75,10.5507154464721,1033.67004394531,27.8919658660888,158.1669921875
2017-10-30,4997.14990234375,10.585708618164,1033.13000488281,28.4817066192626,161.727111816406
2017-10-31,5002.02978515625,10.7344341278076,1033.0400390625,28.4623737335205,163.977584838867
2017-11-01,5009.990234375,10.8044214248657,1042.59997558593,28.7910823822021,161.892013549804
2017-11-02,5011.47998046875,10.8656606674194,1042.96997070312,28.6750679016113,163.075469970703
2017-11-03,5027.490234375,10.8131704330444,1049.98999023437,25.9970512390136,167.333984375
2017-11-06,5034.2998046875,10.7869243621826,1042.68005371093,26.4031047821044,169.031585693359
2017-11-07,5033.3798828125,10.638198852539,1052.39001464843,25.5039882659912,169.574798583984
2017-11-08,5040.740234375,10.5507154464721,1058.2900390625,26.3934364318847,170.961975097656
2017-11-09,5023.009765625,10.533218383789,1047.71997070312,22.0815410614013,170.61279296875
2017-11-10,5020.31005859375,10.5069723129272,1044.15002441406,20.8633842468261,170.048095703125
2017-11-13,5025.35986328125,10.638198852539,1041.19995117187,20.6313533782959,169.366638183593
2017-11-14,5014.52978515625,10.5157203674316,1041.64001464843,20.1962966918945,166.806213378906
2017-11-15,4987.9599609375,10.4982242584228,1036.41003417968,21.2501010894775,164.606018066406
2017-11-16,5030.47998046875,10.533218383789,1048.46997070312,21.3951187133789,166.572570800781
2017-11-17,5017.4501953125,10.5069723129272,1035.89001464843,21.1534214019775,165.647689819335
2017-11-20,5024.009765625,10.6119537353515,1034.66003417968,20.3896560668945,165.482208251953
2017-11-21,5056.9501953125,10.6032066345214,1050.30004882812,19.5582122802734,168.55857849121
2017-11-22,5053.60009765625,10.5594635009765,1051.92004394531,19.6935653686523,170.330444335937
2017-11-24,5064.22998046875,10.585708618164,1056.52001953125,19.0071411132812,170.340179443359
2017-11-27,5062.85009765625,10.5944557189941,1072.01000976562,18.5624179840087,169.483444213867
2017-11-28,5112.91015625,10.6819419860839,1063.2900390625,19.9932689666748,168.490463256835
2017-11-29,5111.68017578125,10.9881410598754,1037.38000488281,20.031940460205,164.995452880859
2017-11-30,5155.43994140625,10.9531469345092,1036.17004394531,20.5926799774169,167.302734375
2017-12-01,5145.2099609375,11.0056371688842,1025.06994628906,19.9449291229248,166.523895263671
